Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date,
"28212","Syringa vulgaris","lilac-27 'Agincourt Beauty'","","","Full sun","0","","","","--","S. vulgaris 'Agincourt Beauty'990973*1","2012-05-20","","","","","https://mynpn.usanpn.org/images/cf295ecfabdd087c9167c6ed43b3dde-14787.JPG","2014-03-01 22:58:40"
"28213","Syringa vulgaris","lilac-28 'Edouard Andre'","","","Full sun","0","","","","--","S. vulgaris 'Edouard Andre'990975*1","2012-05-20","","","","","https://mynpn.usanpn.org/images/b8a5358dab683d59aee5789ab01c495f-14787.JPG","2014-03-01 23:00:24"
"28214","Syringa vulgaris","lilac-29 'Montaigne'","","","Full sun","0","","","","--","S. vulgaris 'Montaigne'990967*1","2012-05-20","","","","","https://mynpn.usanpn.org/images/8927bba85c3c6f3eff33d1425b2e3f-14787.JPG","2014-03-01 23:02:39"
"28324","Syringa vulgaris","common lilac-1","1","3 ft2","Mostly shade","0","0","0","","2000--","","2012-05-27","","","","","",""
"37860","Quercus gambelii","Gambel oak-1","1","100 ft2","Full sun","1","0","0","","--","less than 30 years old","2013-03-07","","","","","",""
"37861","Yucca glauca","soapweed yucca-1","1","100 ft2","Full sun","1","0","0","","--","","2013-03-07","","","","","",""
"37863","Pinus ponderosa","ponderosa pine-1","","","Open-grown tree","0","1","0","","1985--","","2013-03-07","","","","","",""
"38812","Ulmus americana","American elm-1","","","Mostly sun","0","1","0","","1976--","","2013-03-18","2015-06-30","2015-06-10","Unknown","Severe freeze in November 2014 before tree reached dormancy killed the tree","",""
"38814","Prunus persica","peach-1","","","","0","1","1","Both","2010-05-","","2013-03-18","","","","","",""
"38817","Syringa vulgaris","lilac1","","","","0","1","0","","1980--","","2013-03-18","","","","","",""
"38985","Prunus americana","American plum-1","","","Half shade","1","0","0","Both","--","","2013-03-18","","","","","",""
"40118","Artemisia tridentata","big sagebrush-PBB","","","Full sun","0","","","","--","","2013-03-29","","","","","",""
"40120","Cornus sericea","redosier dogwood-PBB","","","Mostly sun","0","","","","--","","2013-03-29","","","","","",""
"40121","Forsythia spp.","forsythia x intermedia-PBB","","","Mostly sun","0","","","","--","","2013-03-29","","","","","",""
"40123","Pinus ponderosa","ponderosa pine-2","","","Full sun","0","","","","--","Ponderosa pine-2 formerly ponderosa pine-PBB","2013-03-29","","","","","",""
"40126","Prunus virginiana","chokecherry-PBB","","","Half shade","0","","","","--","","2013-03-29","","","","","",""
"46124","Syringa chinensis","cloned lilac-1 Mile High","","","Mostly sun","0","1","","","--","131421*1Mile High Garden","2013-05-29","","","","","",""
