"id","project_id","quality","observer","year","doy","sp_sciname","sp_local_id","phase_id","BBCH_code","BBCH_subcode","latitude","longitude"
"62701","1","1","1766","2014","252","Betula pendula","6157","84","94","50","59.7651","15.3033"
"62702","0","1","2822","2014","252","Betula pendula","6157","82","92","1","58.3007","11.9615"
"62703","0","1","2822","2014","252","Fraxinus excelsior","8466","81","92","-1","58.3007","11.9615"
"62704","0","1","2822","2014","252","Fraxinus excelsior","8466","81","92","-1","58.3007","11.9615"
"62705","1","1","1125","2014","252","Acer platanoides","8026","83","94","33","58.0639","13.7638"
"62727","1","1","1716","2014","252","Acer platanoides","8026","83","94","33","55.624","14.0025"
"62728","1","1","1716","2014","252","Populus tremula","6074","83","94","33","55.624","14.0025"
"62945","1","1","1686","2014","252","Salix caprea","6089","83","94","33","59.1083","15.4248"
"62946","1","1","1686","2014","252","Sorbus aucuparia","7589","83","94","33","59.1083","15.4248"
"64844","1","1","1454","2014","252","Betula pubescens","6158","83","94","33","63.0723","18.355"
"65198","1","1","2208","2014","252","Sorbus aucuparia","7589","83","94","33","57.8316","14.4067"
"62661","1","1","1758","2014","251","Betula pubescens","6158","83","94","33","59.5561","14.4876"
"62662","1","1","1758","2014","251","Prunus padus","7432","95","97","95","59.556","14.4885"
"62667","1","1","2679","2014","251","Betula pendula","6157","83","94","33","55.6043","14.1006"
"62691","1","1","2043","2014","251","Prunus padus","7432","93","95","33","57.0007","14.0276"
"62695","1","1","1125","2014","251","Prunus padus","7432","93","95","33","58.0624","13.7625"
"62696","1","1","1125","2014","251","Ulmus glabra","6170","83","94","33","58.0622","13.7621"
"62696","1","1","1125","2014","251","Ulmus glabra","6170","91","93","-1","58.0622","13.7621"
"62707","1","1","2439","2014","251","Acer platanoides","8026","83","94","33","59.8996","18.3425"
"62708","1","1","2439","2014","251","Betula pendula","6157","82","92","1","59.8991","18.3431"
"62709","1","1","2439","2014","251","Betula pendula","6157","82","92","1","59.9119","18.2703"
"62722","1","1","1819","2014","251","Prunus padus","7432","83","94","33","59.0661","15.3489"
"62729","1","1","1516","2014","251","Betula pubescens","6158","83","94","33","60.8913","14.3779"
"62792","1","1","2451","2014","251","Betula pendula","6157","82","92","1","64.6195","21.182"
"62841","1","1","1067","2014","251","Prunus padus","7432","83","94","33","59.8358","18.6353"
"63357","1","1","1496","2014","251","Betula pendula","6157","83","94","33","63.2487","14.5684"
"62645","0","1","85","2014","250","Sorbus aucuparia","7589","82","92","1","59.3245","18.1422"
"62646","1","1","2724","2014","250","Ulmus glabra","6170","83","94","33","55.7149","13.338"
"62647","1","1","2724","2014","250","Populus tremula","6074","81","92","-1","55.7146","13.3228"
"62648","1","1","2724","2014","250","Fagus sylvatica","6165","82","92","1","55.7146","13.3228"
"62649","1","1","2724","2014","250","Alnus glutinosa","6148","81","92","-1","55.7146","13.3228"
"62650","1","1","2724","2014","250","Acer platanoides","8026","83","94","33","55.7149","13.338"
"62651","1","1","2724","2014","250","Prunus spinosa","7437","64","87","50","55.7125","13.3316"
"62651","1","1","2724","2014","250","Prunus spinosa","7437","82","92","1","55.7125","13.3316"
"62652","1","1","2494","2014","250","Populus tremula","6074","82","92","1","56.0286","14.1458"
"62653","1","1","2494","2014","250","Betula pendula","6157","82","92","1","56.028","14.1464"
"62654","0","1","1650","2014","250","Prunus padus","7432","83","94","33","58.9921","12.4648"
"62655","0","1","1650","2014","250","Corylus avellana","6163","83","94","33","58.9921","12.4648"
"62756","1","1","386","2014","250","Populus tremula","6074","83","94","33","63.3538","14.541"
"62757","1","1","386","2014","250","Populus tremula","6074","83","94","33","63.3168","14.8162"
"62781","1","1","233","2014","250","Linaria vulgaris","9066","72","89","1","58.8075","15.1205"
"62782","1","1","233","2014","250","Linaria vulgaris","9066","55","69","95","58.8075","15.1205"
"62783","1","1","233","2014","250","Prunus padus","7432","92","93","1","58.8079","15.1198"
"62943","1","1","1686","2014","250","Betula pubescens","6158","83","94","33","59.1083","15.4248"
"62944","1","1","1686","2014","250","Corylus avellana","6163","83","94","33","59.1083","15.4248"
"63517","0","1","64","2014","250","Betula pendula","6157","83","94","33","59.8414","17.6035"
"62633","1","1","1278","2014","249","Populus tremula","6074","81","92","-1","57.2712","14.7856"
"62634","1","1","1278","2014","249","Corylus avellana","6163","84","94","50","57.2714","14.7866"
"62635","1","1","1278","2014","249","Tilia cordata","8095","82","92","1","57.2763","14.7876"
"62636","1","1","275","2014","249","Betula pendula","6157","83","94","33","59.1817","16.3336"
"62643","1","1","2724","2014","249","Sorbus aucuparia","7589","64","87","50","55.7125","13.3316"
"62643","1","1","2724","2014","249","Sorbus aucuparia","7589","84","94","50","55.7125","13.3316"
"62698","1","1","2740","2014","249","Prunus padus","7432","84","94","50","60.4396","18.4112"
"62699","1","1","2740","2014","249","Convallaria majalis","10033","84","94","50","60.4396","18.4112"
"62706","1","1","2439","2014","249","Berberis thunbergii","6812","83","94","33","59.8997","18.3427"
"62777","1","1","233","2014","249","Prunus avium","7423","95","97","95","58.805","15.1282"
"62778","1","1","233","2014","249","Prunus padus","7432","95","97","95","58.805","15.1282"
"62878","1","1","3287","2014","249","Acer platanoides","8026","83","94","33","57.1211","14.3462"
"62879","1","1","3287","2014","249","Sorbus aucuparia","7589","83","94","33","57.1211","14.3462"
"62964","1","1","1824","2014","249","Viburnum opulus","9144","64","87","50","58.9612","14.9261"
"63163","0","1","3571","2014","249","Nuphar lutea","6669","54","65","50","57.7817","16.2715"
"63163","0","1","3571","2014","249","Nuphar lutea","6669","63","87","10","57.7817","16.2715"
"63491","1","1","2853","2014","249","Prunus padus","7432","83","94","33","58.7431","11.1931"
"62621","1","1","2240","2014","248","Ulmus glabra","6170","83","94","33","57.7496","14.1797"
"62623","1","1","1417","2014","248","Calluna vulgaris","8387","55","69","95","57.6774","11.9549"
"62624","1","1","2026","2014","248","Prunus padus","7432","83","94","33","57.8228","13.2644"
"62625","1","1","2026","2014","248","Corylus avellana","6163","82","92","1","57.8228","13.2644"
"62626","1","1","2026","2014","248","Betula pubescens","6158","83","94","33","57.8228","13.2644"
"62627","1","1","2026","2014","248","Prunus avium","7423","83","94","33","57.8228","13.2644"
"62628","1","1","2026","2014","248","Betula pendula","6157","83","94","33","57.8228","13.2644"
"62630","1","1","2508","2014","248","Prunus padus","7432","93","95","33","57.3322","15.2438"
"62631","1","1","2508","2014","248","Betula pendula","6157","83","94","33","57.3322","15.2438"
"62632","1","1","1866","2014","248","Betula pubescens","6158","83","94","33","64.6991","16.172"
"62637","1","1","233","2014","248","Amelanchier lamarckii","7293","83","94","33","58.8086","15.1207"
"62663","1","1","1716","2014","248","Prunus avium","7423","83","94","33","55.624","14.0025"
"62664","1","1","1716","2014","248","Carpinus betulus","6162","83","94","33","55.624","14.0025"
"62665","1","1","1716","2014","248","Prunus padus","7432","83","94","33","55.624","14.0025"
"62666","1","1","1716","2014","248","Fagus sylvatica","6165","83","94","33","55.624","14.0025"
"62694","1","1","1835","2014","248","Euonymus europaeus","8043","64","87","50","56.2131","14.0346"
"62793","1","1","3160","2014","248","Betula pubescens","6158","83","94","33","56.2252","15.291"
"62871","1","1","1208","2014","248","Betula pubescens var. czerepan","6160","83","94","33","65.8161","15.1077"
"62873","1","1","1255","2014","248","Ulmus glabra","6170","83","94","33","56.2809","12.5039"
"62942","1","1","1686","2014","248","Ulmus glabra","6170","83","94","33","59.1083","15.4248"
"64837","1","1","1454","2014","248","Populus tremula","6074","83","94","33","63.073","18.3583"
"62608","0","1","2761","2014","247","Sorbus aucuparia","7589","63","87","10","63.1788","14.6798"
"62609","1","1","1526","2014","247","Corylus avellana","6163","64","87","50","57.1598","14.7652"
"62609","1","1","1526","2014","247","Corylus avellana","6163","83","94","33","57.1598","14.7652"
"62610","1","1","1526","2014","247","Tilia cordata","8095","83","94","33","57.1598","14.7652"
"62611","1","1","1526","2014","247","Betula pendula","6157","83","94","33","57.1598","14.7652"
"62612","1","1","1526","2014","247","Ulmus glabra","6170","83","94","33","57.1644","14.7838"
"62614","0","1","2726","2014","247","Populus tremula","6074","82","92","1","64.3491","20.5209"
"62615","0","1","2726","2014","247","Empetrum nigrum","8392","64","87","50","64.3491","20.5209"
"62616","0","1","2726","2014","247","Rubus idaeus","7496","66","87","-1","64.3491","20.5209"
"62617","0","1","2726","2014","247","Vaccinium vitis-idaea","8422","64","87","50","64.3491","20.5209"
"62622","1","1","2240","2014","247","Prunus padus","7432","93","95","33","57.7496","14.1797"
"62638","1","1","233","2014","247","Tilia cordata","8095","82","92","1","58.8058","15.1269"
"62639","1","1","233","2014","247","Acer platanoides","8026","82","92","1","58.805","15.1282"
"62640","1","1","233","2014","247","Ulmus glabra","6170","83","94","33","58.805","15.1282"
"62929","1","1","275","2014","247","Prunus padus","7432","83","94","33","59.1817","16.3336"
"63001","1","1","1211","2014","247","Prunus padus","7432","83","94","33","57.6567","14.2275"
"63284","1","1","2537","2014","247","Acer platanoides","8026","83","94","33","59.2573","17.9958"
"63384","0","1","64","2014","247","Prunus padus","7432","83","94","33","59.8159","17.4941"
"63901","1","1","1241","2014","247","Betula pubescens","6158","85","94","95","60.0416","14.5125"
"63902","1","1","1241","2014","247","Betula pubescens","6158","92","93","1","60.0416","14.5125"
"63910","1","1","1241","2014","247","Betula pendula","6157","85","94","95","60.0416","14.5125"
"63915","1","1","1241","2014","247","Betula pendula","6157","92","93","1","60.0416","14.5125"
"64031","1","1","2742","2014","247","Betula pubescens","6158","73","89","10","57.1012","13.212"
